시설명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
중곡초교 북동쪽,서울특별시,중랑구,서울특별시 중랑구 면목로23길 20,서울특별시 중랑구 면목동 380,37.57489404,127.083439,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
원묵중교 북서쪽,서울특별시,중랑구,서울특별시 중랑구 신내로23길 57,서울특별시 중랑구 묵동 12,37.61779102,127.0843757,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
신현초교 북동쪽,서울특별시,중랑구,서울특별시 중랑구 봉화산로 188,서울특별시 중랑구 신내동 663,37.60582354,127.0935147,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
신묵초교 남서쪽,서울특별시,중랑구,서울특별시 중랑구 동일로149길 46,서울특별시 중랑구 묵동 246-12,37.60652462,127.0758381,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
신내초교 북서쪽,서울특별시,중랑구,서울특별시 중랑구 용마산로129가길 41,서울특별시 중랑구 신내동 801,37.60601901,127.1002285,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
면일초교 남동쪽,서울특별시,중랑구,서울특별시 중랑구 용마산로100길 13,서울특별시 중랑구 망우동 440,37.59204051,127.0997964,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
면일초교 북동쪽,서울특별시,중랑구,서울특별시 중랑구 용마산로100길 13,서울특별시 중랑구 망우동 440,37.59204051,127.0997964,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
면일초교 남쪽,서울특별시,중랑구,서울특별시 중랑구 용마산로100길 13,서울특별시 중랑구 망우동 440,37.59204051,127.0997964,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
면동초교 남서쪽,서울특별시,중랑구,서울특별시 중랑구 면목로57길 32,서울특별시 중랑구 면목동 551,37.58535259,127.0865955,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
면동초교 남동쪽,서울특별시,중랑구,서울특별시 중랑구 면목로57길 32,서울특별시 중랑구 면목동 551,37.58535259,127.0865955,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
면동초교 후문앞,서울특별시,중랑구,서울특별시 중랑구 면목로57길 32,서울특별시 중랑구 면목동 551,37.58535259,127.0865955,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
동원초교 남쪽(이화미디어고),서울특별시,중랑구,서울특별시 중랑구 송림길 114,서울특별시 중랑구 망우동 216,37.60457824,127.1044913,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
동원초교 북동쪽,서울특별시,중랑구,서울특별시 중랑구 송림길 114,서울특별시 중랑구 망우동 216,37.60457824,127.1044913,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
금성초교 동쪽 사거리,서울특별시,중랑구,서울특별시 중랑구 신내로21길 55,서울특별시 중랑구 신내동 651,37.61531042,127.0898544,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
신내초교 후문쪽,서울특별시,중랑구,서울특별시 중랑구 용마산로129가길 41,서울특별시 중랑구 신내동 801,37.60601901,127.1002285,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
삼거리 인근,서울특별시,중랑구,서울특별시 중랑구 봉화산로 250,서울특별시 중랑구 신내동 385-7,37.60815704,127.1005652,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
상봉초교 정문쪽,서울특별시,중랑구,서울특별시 중랑구 동일로126가길 11,서울특별시 중랑구 상봉동 312-1,37.59797674,127.0831687,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
봉화초교 정문쪽,서울특별시,중랑구,서울특별시 중랑구 신내로15길 110,서울특별시 중랑구 신내동 655,37.61357307,127.0924127,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
신현초교 남서쪽,서울특별시,중랑구,서울특별시 중랑구 봉화산로 188,서울특별시 중랑구 신내동 663,37.60582354,127.0935147,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
원묵초교 정문 반대쪽,서울특별시,중랑구,서울특별시 중랑구 숙선옹주로 109,서울특별시 중랑구 묵동 11,37.6177468,127.0868116,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
중랑중교 정문쪽,서울특별시,중랑구,서울특별시 중랑구 동일로138길 27,서울특별시 중랑구 중화동 277-1,37.6033558,127.0808264,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
중랑초교 북동쪽,서울특별시,중랑구,서울특별시 중랑구 봉우재로6길 26,서울특별시 중랑구 면목동 192-1,37.58966346,127.0755028,서울특별시 중랑구청,,2025-08-22,3060000,서울특별시 중랑구
LG유치원,부산광역시,부산진구,부산광역시 부산진구 백양대로300번길 30,부산광역시 부산진구 개금동 455,35.15589387,129.0183555,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
연지초등학교,부산광역시,부산진구,부산광역시 부산진구 연지로 35,부산광역시 부산진구 연지동 232-2,35.17204567,129.0533199,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
부암초등학교,부산광역시,부산진구,부산광역시 부산진구 신천대로263번길 31,부산광역시 부산진구 부암동 278-97,35.16461426,129.049627,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
주례초등학교,부산광역시,부산진구,부산광역시 부산진구 진사로61번길 28-7,부산광역시 부산진구 개금동 630-5,35.14579457,129.0194516,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
전포초등학교,부산광역시,부산진구,부산광역시 부산진구 전포대로255번길 38,부산광역시 부산진구 전포동 656-1,35.15945713,129.0633316,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
연학초등학교,부산광역시,부산진구,부산광역시 부산진구 초읍천로43번길 10,부산광역시 부산진구 초읍동 117-1,35.17660676,129.0462808,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
양성초등학교,부산광역시,부산진구,부산광역시 부산진구 양성로 34,부산광역시 부산진구 양정동 445-386,35.17035507,129.0660942,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
성지초등학교,부산광역시,부산진구,부산광역시 부산진구 시민공원로 50,부산광역시 부산진구 범전동 227-1,35.16369011,129.055030,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
성전초등학교,부산광역시,부산진구,부산광역시 부산진구 전포대로298번길 15,부산광역시 부산진구 전포동 164-8,35.16398833,129.0663612,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
선암초등학교,부산광역시,부산진구,부산광역시 부산진구 엄광로412번길 3,부산광역시 부산진구 범천동 산 41-3,35.15024739,129.0491569,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
당평초등학교,부산광역시,부산진구,부산광역시 부산진구 백양대로136번길 26,부산광역시 부산진구 당감동 517,35.16143615,129.0351718,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
개화초등학교,부산광역시,부산진구,부산광역시 부산진구 개금본동로 43,부산광역시 부산진구 개금동 383,35.15864479,129.0225143,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
개림초등학교,부산광역시,부산진구,부산광역시 부산진구 백양대로320번길 40,부산광역시 부산진구 개금동 446-14,35.1563675,129.0161716,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
가평초등학교,부산광역시,부산진구,부산광역시 부산진구 복지로47번길 73,부산광역시 부산진구 가야동 659-3,35.14941482,129.0246238,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
가남초등학교,부산광역시,부산진구,부산광역시 부산진구 엄광로 325,부산광역시 부산진구 가야동 12,35.15451624,129.0440621,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
성서초등학교,부산광역시,부산진구,부산광역시 부산진구 중앙번영로 25,부산광역시 부산진구 범천동 851-6,35.14505161,129.0623365,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
개원초등학교,부산광역시,부산진구,부산광역시 부산진구 백양관문로77번길 17,부산광역시 부산진구 개금동 1-18,35.16456635,129.0284098,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
동양초등학교,부산광역시,부산진구,부산광역시 부산진구 백양산로 77,부산광역시 부산진구 부암동 725,35.17579328,129.0305542,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
개포초등학교,부산광역시,부산진구,부산광역시 부산진구 백양대로208번길 9,부산광역시 부산진구 개금동 58,35.15883224,129.0265086,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
동성초등학교,부산광역시,부산진구,부산광역시 부산진구 동성로 2,부산광역시 부산진구 전포동 358-45,35.15062218,129.0685381,부산광역시 부산진구청,051-605-4554,2025-06-13,3290000,부산광역시 부산진구
테크노초등학교 건너,대구광역시,달성군,대구광역시 달성군 유가읍 테크노순환로 423,대구광역시 달성군 유가읍 쌍계리 633,35.6983037386,128.4685284739,대구광역시 달성군,053-668-3816,2025-06-23,3480000,대구광역시 달성군
테크노초등학교 앞,대구광역시,달성군,대구광역시 달성군 유가읍 현풍로 245,대구광역시 달성군 유가읍 쌍계리 628,35.7000686112,128.4634402234,대구광역시 달성군,053-668-3816,2025-06-23,3480000,대구광역시 달성군
구지중학교 앞2,대구광역시,달성군,대구광역시 달성군 구지면 국가산단대로66길 22,대구광역시 달성군 구지면 창리 1441,35.6605573169,128.4196708464,대구광역시 달성군,053-668-3816,2025-06-23,3480000,대구광역시 달성군
구지중학교 앞1,대구광역시,달성군,대구광역시 달성군 구지면 국가산단대로66길 22,대구광역시 달성군 구지면 창리 1441,35.6605573169,128.4196708464,대구광역시 달성군,053-668-3816,2025-06-23,3480000,대구광역시 달성군
현풍초등학교 뒤쪽,대구광역시,달성군,대구광역시 달성군 현풍읍 비슬로134길 167-6,대구광역시 달성군 현풍읍 상리 539-1,35.6981097859,128.4484672502,대구광역시 달성군,053-668-3816,2025-06-23,3480000,대구광역시 달성군
금계초등학교 앞,대구광역시,달성군,대구광역시 달성군 옥포읍 금계길 55,대구광역시 달성군 옥포읍 교항리 1503,35.7888380621,128.443791,대구광역시 달성군,053-668-3816,2025-06-23,3480000,대구광역시 달성군
화남초등학교 앞2,대구광역시,달성군,대구광역시 달성군 화원읍 명천로 181,대구광역시 달성군 화원읍 명곡리 113,35.8000200341,128.4980090241,대구광역시 달성군,053-668-3816,2025-06-23,3480000,대구광역시 달성군
화남초등학교 앞1,대구광역시,달성군,대구광역시 달성군 화원읍 명천로 181,대구광역시 달성군 화원읍 명곡리 113,35.8000200341,128.4980090241,대구광역시 달성군,053-668-3816,2025-06-23,3480000,대구광역시 달성군
화동초등학교 앞,대구광역시,달성군,대구광역시 달성군 화원읍 성암로 38,대구광역시 달성군 화원읍 본리리 104-1,35.7995458366,128.5096928814,대구광역시 달성군,053-668-3816,2025-06-23,3480000,대구광역시 달성군
매곡초등학교 앞,대구광역시,달성군,대구광역시 달성군 다사읍 대실역북로3길 6,대구광역시 달성군 다사읍 매곡리 1536,35.8622498283,128.4681199465,대구광역시 달성군,053-668-3816,2025-06-23,3480000,대구광역시 달성군
다사초등학교 건너,대구광역시,달성군,대구광역시 달성군 다사읍 다사역로 60,대구광역시 달성군 다사읍 매곡리 473,35.8687256809,128.4564374395,대구광역시 달성군,053-668-3816,2025-06-23,3480000,대구광역시 달성군
다사초등학교 앞,대구광역시,달성군,대구광역시 달성군 다사읍 다사로 86,대구광역시 달성군 다사읍 매곡리 457,35.8694287956,128.4584848226,대구광역시 달성군,053-668-3816,2025-06-23,3480000,대구광역시 달성군
서동초등학교 앞,대구광역시,달성군,대구광역시 달성군 다사읍 서재로7길 53,대구광역시 달성군 다사읍 서재리 928,35.871804,128.4888081844,대구광역시 달성군,053-668-3816,2025-06-23,3480000,대구광역시 달성군
서재초등학교 후문 건너,대구광역시,달성군,대구광역시 달성군 다사읍 서재로 100,대구광역시 달성군 다사읍 서재리 262,35.8719221753,128.498380056,대구광역시 달성군,053-668-3816,2025-06-23,3480000,대구광역시 달성군
유가중학교 앞,대구광역시,달성군,대구광역시 달성군 유가읍 테크노대로5길 20,대구광역시 달성군 유가읍 봉리 626,35.691151,128.4676564375,대구광역시 달성군,053-668-3816,2025-06-23,3480000,대구광역시 달성군
